,TICKET_CARRIER,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,avg_price_0,avg_price_1,avg_price_2,avg_price_3,tot_passengers_0,tot_passengers_1,tot_passengers_2,tot_passengers_3,avg_dist_0,avg_dist_1,avg_dist_2,avg_dist_3,Airline.nane_0,tot_passengers_sqr_0,tot_passengers_sqr_1,tot_passengers_sqr_2,tot_passengers_sqr_3,QUARTER_0,avg_dist_sqr_0,avg_dist_sqr_1,avg_dist_sqr_2,avg_dist_sqr_3,AIRLINE_ID_0,Period_0,ID_0
8308,AS,12982,10721,526.649230769231,673.400322580645,525.767,472.232727272727,13,34,20,23,5217.69230769231,5216.25806451613,5203.7,5226.81818181818,Alaska Airlines,169.0,1156.0,400.0,529.0,1,27224313.0177515,27209348.1956295,27078493.69,27319628.3057851,6,0,4368
8309,AS,12982,11292,515.053076923077,538.7565,374.757083333333,408.985238095238,13,21,25,49,3839.38461538462,3725.0,3725.0,3725.0,Alaska Airlines,169.0,441.0,625.0,2401.0,1,14740874.2248521,13875625.0,13875625.0,13875625.0,6,0,4369
8310,AS,12982,11298,611.7,602.666666666667,396.57875,581.188,2,3,8,5,4403.5,4361.0,4318.75,4338.2,Alaska Airlines,4.0,9.0,64.0,25.0,1,19390812.25,19018321.0,18651601.5625,18819979.24,6,0,4370
8311,AS,12982,11433,519.74,601.474666666667,409.273636363636,432.449333333333,1,15,11,16,4632.0,4628.0,4628.0,4656.53333333333,Alaska Airlines,1.0,225.0,121.0,256.0,1,21455424.0,21418384.0,21418384.0,21683302.6844444,6,0,4371
8312,AS,12982,11884,456.465714285714,391.670733333333,438.414098360656,434.2425,61,159,64,44,2927.53571428571,2935.95333333333,2922.27868852459,2945.77272727273,Alaska Airlines,3721.0,25281.0,4096.0,1936.0,1,8570465.35841837,8619821.97551111,8539712.733405,8677576.9607438,6,0,4372
8314,AS,12982,12889,310.07,384.192,327.975,407.51,2,5,4,5,3481.0,3533.2,3568.0,3533.2,Alaska Airlines,4.0,25.0,16.0,25.0,1,12117361.0,12483502.24,12730624.0,12483502.24,6,0,4377
8315,AS,12982,12892,457.872692307692,359.446875,367.136363636364,459.887916666667,48,17,32,47,2668.07692307692,3005.5625,2804.09090909091,2831.66666666667,Alaska Airlines,2304.0,289.0,1024.0,2209.0,1,7118634.46745562,9033405.94140625,7862925.82644628,8018336.11111111,6,0,4378
8316,AS,12982,13487,484.448666666667,487.350256410256,407.692,554.202142857143,16,43,28,34,4203.06666666667,4100.0,4100.0,4100.0,Alaska Airlines,256.0,1849.0,784.0,1156.0,1,17665769.4044444,16810000.0,16810000.0,16810000.0,6,0,4379
8317,AS,12982,13796,285.181689497717,270.57285106383,303.221043478261,319.375579399142,434,528,445,419,2473.71232876712,2477.34468085106,2472.0652173913,2468.79399141631,Alaska Airlines,188356.0,278784.0,198025.0,175561.0,1,6119252.68549446,6137236.66774106,6111106.43903592,6094943.77205327,6,0,4380
8318,AS,12982,13930,555.01,492.473846153846,477.2988,421.126388888889,6,14,25,37,4491.33333333333,4512.15384615385,4434.0,4473.72222222222,Alaska Airlines,36.0,196.0,625.0,1369.0,1,20172075.1111111,20359532.3313609,19660356.0,20014190.5216049,6,0,4382
8319,AS,12982,14057,382.867316017316,371.985660377358,365.331894736842,414.184296577947,386,473,485,428,2684.51948051948,2694.04716981132,2677.80350877193,2711.96958174905,Alaska Airlines,148996.0,223729.0,235225.0,183184.0,1,7206644.84128858,7257890.15316839,7170631.63159126,7354779.01233211,6,0,4383
8320,AS,12982,14107,84.46,482.88,470.286,471.3,1,3,5,5,4044.0,3808.0,3774.4,3788.0,Alaska Airlines,1.0,9.0,25.0,25.0,1,16353936.0,14500864.0,14246095.36,14348944.0,6,0,4384
8321,AS,12982,14679,315.072298850575,303.932978723404,336.433523316062,317.426504424779,364,306,358,393,2768.9367816092,2697.87765957447,2690.77202072539,2739.85840707965,Alaska Airlines,132496.0,93636.0,128164.0,154449.0,1,7667010.90054829,7278543.86603101,7240254.06751859,7506824.09084501,6,0,4385
8322,AS,12982,14747,420.805257270694,385.83568383659,403.65901010101,426.733913894325,759,1069,1020,986,2764.26621923937,2749.97513321492,2716.9797979798,2730.51467710372,Alaska Airlines,576081.0,1142761.0,1040400.0,972196.0,1,7641167.73082794,7562363.23330042,7381979.22263034,7455710.40187882,6,0,4386
8323,AS,12982,14771,487.833333333333,338.9,401.833333333333,427.625,3,5,3,4,3380.0,3340.2,3487.33333333333,3380.0,Alaska Airlines,9.0,25.0,9.0,16.0,1,11424400.0,11156936.04,12161493.7777778,11424400.0,6,0,4387
8324,AS,12982,14831,310.949384615385,283.478326693227,324.096026785714,329.072394822006,520,528,488,574,2476.22692307692,2468.92430278884,2504.95535714286,2524.36569579288,Alaska Airlines,270400.0,278784.0,238144.0,329476.0,1,6131699.77457101,6095587.21290138,6274801.3412787,6372422.16609587,6,0,4388
8325,AS,12982,14869,431.134,323.682040816327,337.82328358209,308.37,5,114,77,70,3390.0,3298.73469387755,3292.07462686567,3363.01724137931,Alaska Airlines,25.0,12996.0,5929.0,4900.0,1,11492100.0,10881650.5805914,10837755.3488528,11309884.9658145,6,0,4389
8326,AS,12982,14893,164.78,348.21125,332.0625,315.071428571429,2,8,9,7,3110.0,3313.375,3306.0,3306.0,Alaska Airlines,4.0,64.0,81.0,49.0,1,9672100.0,10978453.890625,10929636.0,10929636.0,6,0,4390
8327,AS,12982,15016,484.0025,570.093333333333,450.552,467.906666666667,4,3,5,10,4410.0,4410.0,4395.8,4523.88888888889,Alaska Airlines,16.0,9.0,25.0,100.0,1,19448100.0,19448100.0,19323057.64,20465570.6790123,6,0,4391
8329,AS,12992,14747,208.24,274.597142857143,505.934285714286,535.591428571429,4,7,7,7,2273.0,2096.42857142857,2008.14285714286,2008.14285714286,Alaska Airlines,16.0,49.0,49.0,49.0,1,5166529.0,4395012.75510204,4032637.73469388,4032637.73469388,6,0,4423
8330,AS,13198,10299,336.598461538462,396.849714285714,311.298695652174,306.844426229508,41,47,58,75,2945.57692307692,2943.37142857143,2945.63043478261,2945.50819672131,Alaska Airlines,1681.0,2209.0,3364.0,5625.0,1,8676423.40976331,8663435.36653061,8676738.65831758,8676018.53695243,6,0,4436
8332,AS,13198,11884,252.555555555556,229.024,305.038461538462,253.445555555556,9,11,13,18,1713.0,1713.0,1713.0,1715.66666666667,Alaska Airlines,81.0,121.0,169.0,324.0,1,2934369.0,2934369.0,2934369.0,2943512.11111111,6,0,4465
8333,AS,13198,12173,531.808333333333,530.3888,454.54,458.9175,19,27,6,20,4169.05555555556,4166.0,4193.5,4169.4375,Alaska Airlines,361.0,729.0,36.0,400.0,1,17381024.2253086,17355556.0,17585442.25,17384209.0664062,6,0,4469
8336,AS,13198,13830,535.375,445.666666666667,529.66,320.720909090909,4,3,2,11,4129.0,4255.66666666667,4604.5,4215.45454545455,Alaska Airlines,16.0,9.0,4.0,121.0,1,17048641.0,18110698.7777778,21201420.25,17770057.0247934,6,0,4490
8338,AS,13198,14057,206.775,222.658243243243,268.724166666667,265.648571428571,10,109,31,7,1618.0,1618.0,1612.33333333333,1579.14285714286,Alaska Airlines,100.0,11881.0,961.0,49.0,1,2617924.0,2617924.0,2599618.77777778,2493692.16326531,6,0,4495
8340,AS,13198,14747,223.955122807018,251.672659574468,228.335077399381,215.621178247734,624,562,905,966,1489.0,1489.0,1490.13312693498,1490.84290030211,Alaska Airlines,389376.0,315844.0,819025.0,933156.0,1,2217121.0,2217121.0,2220496.73598904,2222612.55338122,6,0,4509
8342,AS,13198,14831,509.0,251.166666666667,172.705,527.48,1,3,2,2,2186.0,2186.0,2118.5,2185.0,Alaska Airlines,1.0,9.0,4.0,4.0,1,4778596.0,4778596.0,4488042.25,4774225.0,6,0,4511
8344,AS,13198,14893,188.4,269.672,238.166666666667,214.428571428571,5,5,9,8,2094.0,2094.0,2094.0,2094.0,Alaska Airlines,25.0,25.0,81.0,64.0,1,4384836.0,4384836.0,4384836.0,4384836.0,6,0,4514
8346,AS,13204,10299,523.790941176471,483.9781,464.416363636364,396.628278688525,126,137,110,158,4054.32941176471,4051.54,4031.45454545455,4040.75409836066,Alaska Airlines,15876.0,18769.0,12100.0,24964.0,1,16437586.9791003,16414976.3716,16252625.7520661,16327693.6834184,6,0,4526
8350,AS,13204,11630,571.680833333333,506.287857142857,479.861428571429,482.969787234043,60,46,32,51,4120.0,4127.5,4135.17857142857,4121.40425531915,Alaska Airlines,3600.0,2116.0,1024.0,2601.0,1,16974400.0,17036256.25,17099701.817602,16985973.0357628,6,0,4569
8352,AS,13204,11884,414.785714285714,362.154146341463,352.1875,382.283055555556,21,45,18,38,2807.42857142857,2807.51219512195,2778.0,2781.02777777778,Alaska Airlines,441.0,2025.0,324.0,1444.0,1,7881655.18367347,7882124.72575848,7717284.0,7734115.50077161,6,0,4577
8353,AS,13204,12173,465.848636363636,550.83125,446.571428571429,462.031428571429,22,8,8,14,4869.36363636364,5055.5,5117.85714285714,4930.14285714286,Alaska Airlines,484.0,64.0,64.0,196.0,1,23710702.2231405,25558080.25,26192461.7346939,24306308.5918367,6,0,4583
8355,AS,13204,12892,358.328979591837,287.807692307692,176.767777777778,197.946,63,19,9,14,2296.97959183673,2317.23076923077,2361.33333333333,2347.0,Alaska Airlines,3969.0,361.0,81.0,196.0,1,5276115.24531445,5369558.43786982,5575895.11111111,5508409.0,6,0,4594
8356,AS,13204,13830,394.586666666667,648.43,419.715,433.407142857143,10,5,6,14,4802.0,4790.8,4858.0,4945.64285714286,Alaska Airlines,100.0,25.0,36.0,196.0,1,23059204.0,22951764.64,23600164.0,24459383.2704082,6,0,4613
8357,AS,13204,14057,352.871219512195,338.223555555556,326.611304347826,292.17407239819,43,100,56,291,2855.24390243902,2774.18888888889,2741.95652173913,2612.7556561086,Alaska Airlines,1849.0,10000.0,3136.0,84681.0,1,8152417.74241523,7696123.99123457,7518325.56710775,6826492.11852747,6,0,4620
8361,AS,13204,14679,236.827264150943,249.425643153527,252.685631768953,253.185870646766,485,575,647,575,2155.86320754717,2161.07468879668,2154.25270758123,2156.23880597015,Alaska Airlines,235225.0,330625.0,418609.0,330625.0,1,4647746.16965557,4670243.81055767,4640804.72812105,4649365.78837158,6,0,4635
8362,AS,13204,14747,346.898053278689,361.606337719298,355.976781609195,346.537645951036,880,920,971,1384,2686.97950819672,2596.21052631579,2577.62528735632,2574.11487758945,Alaska Airlines,774400.0,846400.0,942841.0,1915456.0,1,7219858.87746909,6740309.09695291,6644152.12201876,6626067.40302737,6,0,4638
8370,AS,13244,14747,286.77,356.072,257.2275,403.008333333333,6,10,8,6,2219.5,2227.2,2410.25,2394.5,Alaska Airlines,36.0,100.0,64.0,36.0,1,4926180.25,4960419.84,5809305.0625,5733630.25,6,0,4751
8371,AS,13264,12889,232.813333333333,189.294305555556,134.07,156.123333333333,6,87,4,6,1141.0,1095.80555555556,1043.5,1102.0,Alaska Airlines,36.0,7569.0,16.0,36.0,1,1301881.0,1200789.81558642,1088892.25,1214404.0,6,0,4783
8372,AS,13264,12892,200.671111111111,166.600935672515,190.356,196.48875,10,325,17,16,1194.77777777778,748.654970760234,1156.0,1071.625,Alaska Airlines,100.0,105625.0,289.0,256.0,1,1427493.9382716,560484.265244007,1336336.0,1148380.140625,6,0,4784
8373,AS,13264,14057,49.2172727272727,99.5010915492958,44.4163157894737,44.1107692307692,13,932,21,13,222.0,223.823943661972,222.0,222.0,Alaska Airlines,169.0,868624.0,441.0,169.0,1,49284.0,50097.1577563975,49284.0,49284.0,6,0,4785
8374,AS,13264,14107,162.842142857143,202.721834862385,210.806071428571,174.803636363636,16,136,31,24,1344.85714285714,1362.6880733945,1393.85714285714,1334.59090909091,Alaska Airlines,256.0,18496.0,961.0,576.0,1,1808640.73469388,1856918.7853716,1942837.73469388,1781132.8946281,6,0,4786
8375,AS,13264,14747,80.0266666666667,154.202053872054,66.46,74.1042857142857,3,476,7,7,422.0,352.390572390572,351.857142857143,352.0,Alaska Airlines,9.0,226576.0,49.0,49.0,1,178084.0,124179.115509755,123803.448979592,123904.0,6,0,4787
8376,AS,13303,10299,367.153333333333,533.993333333333,328.4275,918.02,6,6,4,1,4676.66666666667,4561.5,4709.0,4744.0,Alaska Airlines,36.0,36.0,16.0,1.0,1,21871211.1111111,20807282.25,22174681.0,22505536.0,6,0,4808
8378,AS,13303,12892,283.101547619048,268.783636363636,211.900886075949,198.90625,275,28,129,43,2342.0,2342.0,2342.0,2342.0,Alaska Airlines,75625.0,784.0,16641.0,1849.0,1,5484964.0,5484964.0,5484964.0,5484964.0,6,0,4848
8380,AS,13303,14057,330.31125,426.617692307692,322.414705882353,333.0,16,13,17,1,3179.3125,3092.69230769231,3171.17647058824,3176.0,Alaska Airlines,256.0,169.0,289.0,1.0,1,10108027.9726562,9564745.71005917,10056360.2076125,10086976.0,6,0,4865
8383,AS,13303,14747,375.148275862069,365.913,358.285,439.707272727273,32,20,20,12,3126.48275862069,3222.6,3253.4,3029.81818181818,Alaska Airlines,1024.0,400.0,400.0,144.0,1,9774894.43995244,10385150.76,10584611.56,9179798.21487603,6,0,4881
8384,AS,13303,14771,275.192837837838,334.285,293.519714285714,184.537037037037,154,14,42,43,2585.0,2585.0,2585.0,2585.0,Alaska Airlines,23716.0,196.0,1764.0,1849.0,1,6682225.0,6682225.0,6682225.0,6682225.0,6,0,4882
8395,AS,13485,14747,366.26,293.382857142857,443.75,237.833333333333,6,7,2,3,1728.0,1829.0,1728.0,1829.0,Alaska Airlines,36.0,49.0,4.0,9.0,1,2985984.0,3345241.0,2985984.0,3345241.0,6,0,5032
8397,AS,13486,11292,159.0,255.27,235.75,209.596923076923,1,9,4,15,1413.0,1413.0,1413.0,1413.0,Alaska Airlines,1.0,81.0,16.0,225.0,1,1996569.0,1996569.0,1996569.0,1996569.0,6,0,5040
8399,AS,13486,12892,174.915294117647,170.917288135593,142.516666666667,235.567692307692,20,73,22,13,1343.0,1298.79661016949,1312.66666666667,1308.0,Alaska Airlines,400.0,5329.0,484.0,169.0,1,1803649.0,1686872.63458776,1723093.77777778,1710864.0,6,0,5042
8402,AS,13486,14747,114.533333333333,153.248931623932,141.4775,172.516666666667,3,482,9,6,389.0,399.803418803419,428.5,389.0,Alaska Airlines,9.0,232324.0,81.0,36.0,1,151321.0,159842.773686902,183612.25,151321.0,6,0,5045
8403,AS,13487,10299,434.566181818182,458.040566037736,355.751341463415,358.592236842105,86,68,102,103,2901.50909090909,2886.1320754717,2851.42682926829,2860.14473684211,Alaska Airlines,7396.0,4624.0,10404.0,10609.0,1,8418755.0046281,8329758.35706657,8130634.96267103,8180427.9156856,6,0,5050
8405,AS,13487,10713,265.652,258.818571428571,274.942857142857,259.021428571429,5,8,7,7,1829.2,1811.14285714286,1808.57142857143,1808.57142857143,Alaska Airlines,25.0,64.0,49.0,49.0,1,3345972.64,3280238.44897959,3270930.6122449,3270930.6122449,6,0,5062
8407,AS,13487,11630,470.188108108108,523.8616,371.829166666667,349.38,48,31,55,52,2970.7027027027,2939.04,2950.33333333333,2943.73333333333,Alaska Airlines,2304.0,961.0,3025.0,2704.0,1,8825074.54784514,8637956.1216,8704466.77777778,8665565.93777778,6,0,5089
8408,AS,13487,11638,237.45,213.0,332.031,244.6275,1,2,11,4,2147.0,2147.0,2147.0,2147.0,Alaska Airlines,1.0,4.0,121.0,16.0,1,4609609.0,4609609.0,4609609.0,4609609.0,6,0,5091
8409,AS,13487,11648,482.216,247.5,223.833333333333,259.5,5,5,3,3,1778.0,1817.0,1778.0,1778.0,Alaska Airlines,25.0,25.0,9.0,9.0,1,3161284.0,3301489.0,3161284.0,3161284.0,6,0,5092
8410,AS,13487,11884,324.370666666667,208.786363636364,243.4648,279.454545454545,17,23,28,12,1639.4,1641.63636363636,1629.24,1623.0,Alaska Airlines,289.0,529.0,784.0,144.0,1,2687632.36,2694969.95041322,2654422.9776,2634129.0,6,0,5097
8411,AS,13487,12173,518.241797752809,494.181639344262,416.406013986014,433.577619047619,99,67,178,74,4081.14606741573,4110.50819672131,4076.0,4077.74603174603,Alaska Airlines,9801.0,4489.0,31684.0,5476.0,1,16655753.2235829,16896277.6353131,16613776.0,16628012.6994205,6,0,5104
8412,AS,13487,12758,523.797741935484,599.438095238095,458.202,341.8275,31,22,66,30,4101.74193548387,4091.57142857143,4109.65,4102.08333333333,Alaska Airlines,961.0,484.0,4356.0,900.0,1,16824286.905307,16740956.755102,16889223.1225,16827087.6736111,6,0,5116
8415,AS,13487,12982,535.3185,549.666666666667,421.898333333333,510.29375,21,10,13,18,4149.85,4100.0,4100.0,4100.0,Alaska Airlines,441.0,100.0,169.0,324.0,1,17221255.0225,16810000.0,16810000.0,16810000.0,6,0,5122
8416,AS,13487,13486,346.72,315.808,288.218888888889,253.5,1,6,9,1,1788.0,1841.6,1823.11111111111,1788.0,Alaska Airlines,1.0,36.0,81.0,1.0,1,3196944.0,3391490.56,3323734.12345679,3196944.0,6,0,5137
8417,AS,13487,13796,301.833333333333,292.75,201.605,956.0,6,2,2,1,2070.0,2070.0,2071.0,2071.0,Alaska Airlines,36.0,4.0,4.0,1.0,1,4284900.0,4284900.0,4289041.0,4289041.0,6,0,5140
8418,AS,13487,13830,537.573455882353,524.805,486.702682926829,303.797391304348,149,34,47,23,4046.65441176471,4062.4375,4090.9756097561,4049.26086956522,Alaska Airlines,22201.0,1156.0,2209.0,529.0,1,16375411.9282548,16503398.4414062,16736081.4396193,16396513.5897921,6,0,5141
8420,AS,13487,14057,238.795294117647,268.454222222222,215.093924050633,232.428918918919,37,124,105,42,1532.08823529412,1528.0,1522.83544303797,1516.97297297297,Alaska Airlines,1369.0,15376.0,11025.0,1764.0,1,2347294.36072664,2334784.0,2319027.78657266,2301207.00073046,6,0,5148
8423,AS,13487,14570,246.165,251.78,156.0,269.2425,2,9,1,8,1963.0,1932.0,1963.0,1965.25,Alaska Airlines,4.0,81.0,1.0,64.0,1,3853369.0,3732624.0,3853369.0,3862207.5625,6,0,5160
8424,AS,13487,14679,359.258888888889,356.187142857143,306.01,352.425,16,8,6,6,1633.88888888889,2059.42857142857,2449.0,2434.0,Alaska Airlines,256.0,64.0,36.0,36.0,1,2669592.90123457,4241246.04081633,5997601.0,5924356.0,6,0,5164
8425,AS,13487,14747,235.047435064935,268.328591065292,213.473072625698,228.856597014925,826,614,1022,927,1399.0,1401.26116838488,1403.28212290503,1401.79402985075,Alaska Airlines,682276.0,376996.0,1044484.0,859329.0,1,1957201.0,1963532.86202336,1969200.71646484,1965026.50212519,6,0,5169
8426,AS,13487,14771,272.972,347.5,254.8875,353.934,5,3,13,6,2057.6,2078.0,2078.0,2078.0,Alaska Airlines,25.0,9.0,169.0,36.0,1,4233717.76,4318084.0,4318084.0,4318084.0,6,0,5170
8427,AS,13487,14831,226.2,218.953333333333,225.412,342.0525,5,3,23,4,2075.8,2062.33333333333,2096.05,2070.0,Alaska Airlines,25.0,9.0,529.0,16.0,1,4308945.64,4253218.77777778,4393425.6025,4284900.0,6,0,5171
8429,AS,13487,14893,308.761428571429,263.25,206.258360655738,237.795263157895,7,2,83,25,2004.0,2004.0,2004.09836065574,2004.15789473684,Alaska Airlines,49.0,4.0,6889.0,625.0,1,4016016.0,4016016.0,4016410.23918302,4016648.86703601,6,0,5174
8430,AS,13487,14908,461.5,295.44,333.8875,520.5,1,2,4,2,2377.0,2377.0,2377.0,2377.0,Alaska Airlines,1.0,4.0,16.0,4.0,1,5650129.0,5650129.0,5650129.0,5650129.0,6,0,5175
8432,AS,13495,10299,705.441428571429,508.293725490196,404.276727272727,394.931851851852,7,63,67,62,4055.42857142857,3572.76470588235,3534.0,3534.59259259259,Alaska Airlines,49.0,3969.0,4489.0,3844.0,1,16446500.8979592,12764647.6435986,12489156.0,12493344.7956104,6,0,5190
8436,AS,13495,14057,408.131,288.890094339623,258.601612903226,337.585625,10,137,34,16,2564.9,2241.57547169811,2215.0,2215.0,Alaska Airlines,100.0,18769.0,1156.0,256.0,1,6578712.01,5024660.59531862,4906225.0,4906225.0,6,0,5244
8439,AS,13495,14747,350.583333333333,284.831566666667,265.790097087379,279.322613636364,27,714,780,815,2580.62962962963,2105.79333333333,2087.68608414239,2097.10227272727,Alaska Airlines,729.0,509796.0,608400.0,664225.0,1,6659649.28532236,4434365.56271111,4358433.18592181,4397837.94227789,6,0,5259
8441,AS,13495,14831,342.405,167.75,247.166666666667,347.5,2,2,3,1,1978.0,2783.0,2783.0,2782.0,Alaska Airlines,4.0,4.0,9.0,1.0,1,3912484.0,7745089.0,7745089.0,7739524.0,6,0,5261
8444,AS,13796,10299,442.387777777778,417.359571428571,377.539259259259,315.349142857143,69,82,56,72,2119.26984126984,2116.57142857143,2119.42592592593,2128.88571428571,Alaska Airlines,4761.0,6724.0,3136.0,5184.0,1,4491304.6601159,4479874.6122449,4491966.25548697,4532154.3844898,6,0,5301
8445,AS,13796,10397,315.26,476.086666666667,300.46,724.11,1,3,3,1,2853.0,3033.33333333333,2854.0,2854.0,Alaska Airlines,1.0,9.0,9.0,1.0,1,8139609.0,9201111.11111111,8145316.0,8145316.0,6,0,5302
8447,AS,13796,10666,228.115384615385,180.863947368421,167.663888888889,243.385714285714,16,46,21,14,764.0,764.0,764.888888888889,764.928571428571,Alaska Airlines,256.0,2116.0,441.0,196.0,1,583696.0,583696.0,585055.012345679,585115.719387755,6,0,5305
8448,AS,13796,10721,388.02,293.638,245.465,232.0,5,5,6,1,3167.0,3167.0,3168.0,3168.0,Alaska Airlines,25.0,25.0,36.0,1.0,1,10029889.0,10029889.0,10036224.0,10036224.0,6,0,5306
8449,AS,13796,10849,231.166666666667,183.538,252.870740740741,240.373636363636,9,29,29,12,1214.0,1214.0,1215.0,1215.0,Alaska Airlines,81.0,841.0,841.0,144.0,1,1473796.0,1473796.0,1476225.0,1476225.0,6,0,5307
8450,AS,13796,11278,378.58,424.7925,247.25,49.5,5,4,2,1,3000.0,3000.0,3001.0,3001.0,Alaska Airlines,25.0,16.0,4.0,1.0,1,9000000.0,9000000.0,9006001.0,9006001.0,6,0,5308
8452,AS,13796,11603,223.0,197.916212121212,254.667142857143,248.373,2,87,7,11,905.0,734.333333333333,906.0,906.1,Alaska Airlines,4.0,7569.0,49.0,121.0,1,819025.0,539245.444444444,820836.0,821017.21,6,0,5311
